_id	word	level_id	length	order	hint
6185	МАЛЕЦ	678	10	8	
6186	АРЕНА	678	10	9	
6187	БИДОН	678	10	10	
6188	ЗАСОС	678	10	11	
6189	ПРИЁМ	678	10	12	
6190	КЛИПСА	679	12	1	
6191	КОГОТЬ	679	12	2	
6192	СУНДУК	679	12	3	
6193	ГРАБЁЖ	679	12	4	
6194	ПИЖОН	679	10	5	
6195	СТОЛБ	679	10	6	
6196	ШКАЛА	679	10	7	
6197	НЕДУГ	679	10	8	
6198	КОВЕР	679	10	9	
6199	ВОЛХВ	679	10	10	
6200	ПИТОН	679	10	11	
6201	ВЫХОД	679	10	12	
6202	ЛАТЕКС	680	12	1	
6203	ПОГРЕБ	680	12	2	
6204	РЮКЗАК	680	12	3	
6205	ПУТНИК	680	12	4	
6206	КАРМА	680	10	5	
6207	КИСЕТ	680	10	6	
6208	НАВОЗ	680	10	7	
6209	КВОТА	680	10	8	
6210	МАННА	680	10	9	
6211	МАНЕЖ	680	10	10	
6212	НАУКА	680	10	11	
6213	ШКВАЛ	680	10	12	
6214	ПРЕДПРИНИМАТЕЛЬ	681	30	1	
6215	ГОЛОСЛОВНОСТЬ	681	26	2	
6216	ОСТОРОЖНОСТЬ	681	24	3	
6217	СТАБИЛЬНОСТЬ	681	24	4	
6218	ОДНОКУРСНИЦА	681	24	5	
6219	БЕЗБИЛЕТНИК	682	22	1	
6220	ЛИЦЕДЕЙСТВО	682	22	2	
6221	РЕКОРДСМЕН	682	20	3	
6222	ИЗВЛЕЧЕНИЕ	682	20	4	
6223	РАСПИЛКА	682	16	5	
6224	ПИТОМНИК	682	16	6	
6225	ЛОКОТЬ	682	12	7	
6226	КИПЯТИЛЬНИК	683	22	1	
6227	АНТРОПОЛОГ	683	20	2	
6228	АЦИДОФИЛИН	683	20	3	
6229	ФОРСУНКА	683	16	4	
6230	ГИДРАНТ	683	14	5	
6231	ЛИМУЗИН	683	14	6	
6232	БАРЫГА	683	12	7	
6233	АКЦИЯ	683	10	8	
6234	СДЕРЖАННОСТЬ	684	24	1	
6235	БОЛЬШЕВИЧКА	684	22	2	
6236	ПОСЛУШНИК	684	18	3	
6237	ВСКРЫТИЕ	684	16	4	
6238	ЗАРОДЫШ	684	14	5	
6239	ОГУРЕЦ	684	12	6	
6240	АДЖИКА	684	12	7	
6241	СПРЕЙ	684	10	8	
6242	АББРЕВИАТУРА	685	24	1	
6243	ИЗВЕСТКА	685	16	2	
6244	ВЕРНОСТЬ	685	16	3	
6245	ПРОТОТИП	685	16	4	
6246	ПИВОВАР	685	14	5	
6247	ЖЕРТВА	685	12	6	
6248	ПОСУДА	685	12	7	
6249	ДИЕТА	685	10	8	
6250	ЮБКА	685	8	9	
6251	ОДНОКЛАССНИК	686	24	1	
6252	КИНООПЕРАТОР	686	24	2	
6253	ПОЛНОМОЧИЕ	686	20	3	
6254	ДЕСАНТНИК	686	18	4	
6255	ЭТНОГРАФ	686	16	5	
6256	ПРОТЕИН	686	14	6	
6257	МАССАЖ	686	12	7	
6258	СТАРЕЙШИНА	687	20	1	
6259	ДИПЛОМАТИЯ	687	20	2	
6260	ЖАРГОНИЗМ	687	18	3	
6261	ВОРОТИЛА	687	16	4	
6262	МЫЧАНИЕ	687	14	5	
6263	УВЕЧЬЕ	687	12	6	
6264	ОБХОД	687	10	7	
6265	ЛЕЙКА	687	10	8	
6266	БУЯН	687	8	9	
6267	ИСПОЛНИТЕЛЬ	688	22	1	
6268	НАКОПИТЕЛЬ	688	20	2	
6269	ФОТОСЪЕМКА	688	20	3	
6270	СЕЯТЕЛЬ	688	14	4	
6271	ПОБЕЛКА	688	14	5	
6272	КУПАНИЕ	688	14	6	
6273	РОГАТКА	688	14	7	
6274	МАСТЬ	688	10	8	
6275	НЕДОВОЛЬСТВО	689	24	1	
6276	СВЯТЕЙШЕСТВО	689	24	2	
6277	СЕЙСМОГРАФИЯ	689	24	3	
6278	ПОРАБОЩЕНИЕ	689	22	4	
6279	СЛЮНЯВЧИК	689	18	5	
6280	РЕДКОСТЬ	689	16	6	
6281	ДЛИТЕЛЬНОСТЬ	690	24	1	
6282	АБРАКАДАБРА	690	22	2	
6283	ФОТОСИНТЕЗ	690	20	3	
6284	СВИРИСТЕЛЬ	690	20	4	
6285	КОНФИТЮР	690	16	5	
6286	ЕПАРХИЯ	690	14	6	
6287	ХЛОПОК	690	12	7	
6288	ЗАБОЛЕВАНИЕ	691	22	1	
6289	РУКОВОДСТВО	691	22	2	
6290	СМАЗЛИВОСТЬ	691	22	3	
6291	ПОТОЛОК	691	14	4	
6292	КОРЫСТЬ	691	14	5	
6293	ЧЕШУЯ	691	10	6	
6294	КРОВ	691	8	7	
6295	ФИНН	691	8	8	
6296	ДЖИП	691	8	9	
6297	БЕЗОПАСНОСТЬ	692	24	1	
6298	ФОТОЛЮБИТЕЛЬ	692	24	2	
6299	ЗАКУПЩИК	692	16	3	
6300	ХВОРОСТ	692	14	4	
6301	МАЙОРАН	692	14	5	
6302	ТУРБАЗА	692	14	6	
6303	ХВАТКА	692	12	7	
6304	ВДОВА	692	10	8	
6305	ПАРОИЗОЛЯЦИЯ	693	24	1	
6306	ЭКСТЕРЬЕР	693	18	2	
6307	КОНСОЛЬ	693	14	3	
6308	ФЮЗЕЛЯЖ	693	14	4	
6309	ПОБЕДА	693	12	5	
6310	НЕВОЛЯ	693	12	6	
6311	ПЕЙЗАЖ	693	12	7	
6312	ПРИВЕТ	693	12	8	
6313	КОЧАН	693	10	9	
6314	ТАНЦПЛОЩАДКА	694	24	1	
6315	СОПРИКАСАНИЕ	694	24	2	
6316	АСТРОЛОГИЯ	694	20	3	
6317	ПОИСКОВИК	694	18	4	
6318	ПОЭТЕССА	694	16	5	
6319	ЛЕКСИКА	694	14	6	
6320	АТЛАНТ	694	12	7	
6321	КОНКУРСАНТКА	695	24	1	
6322	ТЕОЛОГИЯ	695	16	2	
6323	СОМНЕНИЕ	695	16	3	
6324	ГРЕЧИХА	695	14	4	
6325	ЛЕДЫШКА	695	14	5	
6326	АДРЕСАТ	695	14	6	
6327	ЛУНКА	695	10	7	
6328	ОБЛИК	695	10	8	
6329	ОКИСЬ	695	10	9	
6330	ЗАМАЛЧИВАНИЕ	696	24	1	
6331	НАМОРДНИК	696	18	2	
6332	ВОЖДЕНИЕ	696	16	3	
6333	АГРЕССОР	696	16	4	
6334	НАВОЗНИК	696	16	5	
6335	ФЕЛЬЕТОН	696	16	6	
6336	КАНКАН	696	12	7	
6337	БИТУМ	696	10	8	
6338	ВИНОГРАДНИК	697	22	1	
6339	ПРОСТОКВАША	697	22	2	
6340	БЕЗДУШИЕ	697	16	3	
6341	САРДИНА	697	14	4	
6342	БАРХАТ	697	12	5	
6343	ДИЗЕЛЬ	697	12	6	
6344	МОДУЛЬ	697	12	7	
6345	ЧУКЧА	697	10	8	
6346	ТОПЬ	697	8	9	
6347	СООТВЕТСТВИЕ	698	24	1	
6348	ВТОРОКУРСНИК	698	24	2	
6349	ЗАГРУЗЧИК	698	18	3	
6350	БОЛГАРКА	698	16	4	
6351	ЭЛЕВАТОР	698	16	5	
6352	ТЕОРЕТИК	698	16	6	
6353	ВЕСТНИК	698	14	7	
6354	КИНОСЪЕМКА	699	20	1	
6355	ЗНАКОМСТВО	699	20	2	
6356	АУДИТОРИЯ	699	18	3	
6357	САКСОФОН	699	16	4	
6358	ПСИХИКА	699	14	5	
6359	КАФЕЛЬ	699	12	6	
6360	МОРОЗ	699	10	7	
6361	ЖУЧОК	699	10	8	
6362	МЭТР	699	8	9	
6363	ОПУСТОШИТЕЛЬ	700	24	1	
6364	НЕНУЖНОСТЬ	700	20	2	
6365	ДЕГУСТАЦИЯ	700	20	3	
6366	ПОКОРНОСТЬ	700	20	4	
6367	ГРАМОТЕЙ	700	16	5	
6368	ЗАМЫСЕЛ	700	14	6	
6369	МЫЛОВАР	700	14	7	
6370	СВЕРЛЕНИЕ	701	18	1	
6371	СУМЯТИЦА	701	16	2	
6372	КРИВИЗНА	701	16	3	
6373	ПАРИЛКА	701	14	4	
6374	ТАРХУН	701	12	5	
6375	ПРИЧАЛ	701	12	6	
6376	ЦИКАДА	701	12	7	
6377	ЧАРКА	701	10	8	
6378	ТОНИК	701	10	9	
6379	УДОД	701	8	10	
6380	КОРРЕКТУРА	702	20	1	
6381	ШТРИХОВКА	702	18	2	
6382	ОТСТОЙНИК	702	18	3	
6383	КРИМИНАЛ	702	16	4	
6384	ГЛЮКОЗА	702	14	5	
6385	ФОНТАН	702	12	6	
6386	МАГНИЙ	702	12	7	
6387	СЛЕЗА	702	10	8	
6388	ТРЕК	702	8	9	
6389	ТЕЛОДВИЖЕНИЕ	703	24	1	
6390	БЕСТСЕЛЛЕР	703	20	2	
6391	ШИРПОТРЕБ	703	18	3	
6392	ДОЗОРНЫЙ	703	16	4	
6393	ФЛОТИЛИЯ	703	16	5	
6394	ФУРШЕТ	703	12	6	
6395	ГАЛОША	703	12	7	
6396	ПАКЕТ	703	10	8	
6397	ИСКУПЛЕНИЕ	704	20	1	
6398	КОРРУПЦИЯ	704	18	2	
6399	ПАРОМЩИК	704	16	3	
6400	УКРЫТИЕ	704	14	4	
6401	ПОВЕРЬЕ	704	14	5	
6402	АНДРОИД	704	14	6	
6403	ГЕОЛОГ	704	12	7	
6404	ПРОРАБ	704	12	8	
6405	ПОЛО	704	8	9	
6406	ПЕРЕМЕЩЕНИЕ	705	22	1	
6407	РАСЩЕЛИНА	705	18	2	
6408	БИОФИЗИК	705	16	3	
6409	КОННИЦА	705	14	4	
6410	СКОТИНА	705	14	5	
6411	СИРОТА	705	12	6	
6412	ОПТИКА	705	12	7	
6413	ХИТОН	705	10	8	
6414	ПУДРА	705	10	9	
6415	КАТОЛИЧЕСТВО	706	24	1	
6416	ФЕХТОВАЛЬЩИК	706	24	2	
6417	ЧЕЛОВЕЧЕСТВО	706	24	3	
6418	ПОДРЯДЧИК	706	18	4	
6419	АДАПТЕР	706	14	5	
6420	ДИАБЕТ	706	12	6	
6421	УНИСОН	706	12	7	
6422	АВТОМОБИЛИСТ	707	24	1	
6423	СКАНДИНАВ	707	18	2	
6424	ШЕПТАНИЕ	707	16	3	
6425	СУПНИЦА	707	14	4	
6426	БЕГОНИЯ	707	14	5	
6427	КРИТИК	707	12	6	
6428	ГЕПАРД	707	12	7	
6429	ОЛИФА	707	10	8	
6430	ВЬЮН	707	8	9	
6431	АНТИСЕПТИК	708	20	1	
6432	ПОТЛИВОСТЬ	708	20	2	
6433	ИСТЕРИЧКА	708	18	3	
6434	ЗАГОНЩИК	708	16	4	
6435	ЖЕЛАТИН	708	14	5	
6436	ЗАКАЧКА	708	14	6	
6437	УПРЯМЕЦ	708	14	7	
6438	РАСПИЛ	708	12	8	
6439	МИКРОЭЛЕМЕНТ	709	24	1	
6440	ПОЛЯРНОСТЬ	709	20	2	
6441	ГОЛОДОВКА	709	18	3	
6442	КАПУСТНИК	709	18	4	
6443	НАДЕЖДА	709	14	5	
6444	ДОКТОР	709	12	6	
6445	БУРЬЯН	709	12	7	
6446	ПЬЕСА	709	10	8	
6447	ПЛОСКОСТОПИЕ	710	24	1	
6448	ВОДОРАЗДЕЛ	710	20	2	
6449	КОММУТАТОР	710	20	3	
6450	РАССЛОЕНИЕ	710	20	4	
6451	ПРОКРУТКА	710	18	5	
6452	РАЗРУХА	710	14	6	
6453	ПАССАТ	710	12	7	
6454	СУДОВЛАДЕЛЕЦ	711	24	1	
6455	ОПОВЕЩЕНИЕ	711	20	2	
6456	ПАТОЛОГИЯ	711	18	3	
6457	КРИВЛЯНИЕ	711	18	4	
6458	ПРЯМОТОК	711	16	5	
6459	ОТРАДА	711	12	6	
6460	ПОЕЗД	711	10	7	
6461	ПОЖАР	711	10	8	
6462	ЦЕМЕНТОВАНИЕ	712	24	1	
6463	КАЛЬКУЛЯТОР	712	22	2	
6464	РАЗНОТРАВЬЕ	712	22	3	
6465	КАНАТОХОДЕЦ	712	22	4	
6466	СООРУЖЕНИЕ	712	20	5	
6467	ЧАРОДЕЙКА	712	18	6	
6468	МЛАДЕНЧЕСТВО	713	24	1	
6469	АЛЬТЕРНАТИВА	713	24	2	
6470	ИЗГОТОВИТЕЛЬ	713	24	3	
6471	ЗАВЕРШЕНИЕ	713	20	4	
6472	ЭКСПЕДИТОР	713	20	5	
6473	КРАСНОТА	713	16	6	
6474	НЕВРАСТЕНИЯ	714	22	1	
6475	СУВЕРЕНИТЕТ	714	22	2	
6476	ПУТЕПРОВОД	714	20	3	
6477	СЧИТАЛКА	714	16	4	
6478	КОЛОНИЯ	714	14	5	
6479	САРАНЧА	714	14	6	
6480	ТАЛИЯ	714	10	7	
6481	ЗАГУЛ	714	10	8	
6482	ОТСТАИВАНИЕ	715	22	1	
6483	ОКРУГЛЕНИЕ	715	20	2	
6484	НЕУРЯДИЦА	715	18	3	
6485	СИДЕЛКА	715	14	4	
6486	ЛАЗУРЬ	715	12	5	
6487	СКАМЬЯ	715	12	6	
6488	РАМКА	715	10	7	
6489	РЮМКА	715	10	8	
6490	ЖЕНИХ	715	10	9	
6491	ДЕЗИНФЕКЦИЯ	716	22	1	
6492	КУПАЛЬЩИЦА	716	20	2	
6493	АВАНТЮРИЗМ	716	20	3	
6494	КОНСТЕБЛЬ	716	18	4	
6495	ЖЕЛТУХА	716	14	5	
6496	КАПЕЛЬ	716	12	6	
6497	СЖАТИЕ	716	12	7	
6498	КНИГА	716	10	8	
6499	ПОСЛЕДСТВИЕ	717	22	1	
6500	ОСКВЕРНЕНИЕ	717	22	2	
6501	АНТРЕПРИЗА	717	20	3	
6502	ТВОРОЖНИК	717	18	4	
6503	ШИПЕНИЕ	717	14	5	
6504	РЕДЬКА	717	12	6	
6505	РЕГБИ	717	10	7	
6506	АСТМА	717	10	8	
6507	ИСТРЕБЛЕНИЕ	718	22	1	
6508	ОБМАНЩИЦА	718	18	2	
6509	РЕГРЕССИЯ	718	18	3	
6510	СТОЛЕТИЕ	718	16	4	
6511	ИДЕАЛИСТ	718	16	5	
6512	КАЛЬМАР	718	14	6	
6513	ОБОРОНА	718	14	7	
6514	ВАННА	718	10	8	
6515	ПОВАРЕШКА	719	18	1	
6516	КАТАВАСИЯ	719	18	2	
6517	МОЛОДЧИК	719	16	3	
6518	УВЕРТЮРА	719	16	4	
6519	СЕНЬОРА	719	14	5	
6520	АКАЦИЯ	719	12	6	
6521	ПРИПЕВ	719	12	7	
6522	КРЮЧОК	719	12	8	
6523	НОРКА	719	10	9	
6524	ОКРЕСТНОСТЬ	720	22	1	
6525	УНИВЕРСИТЕТ	720	22	2	
6526	ЗАЩИТНИЦА	720	18	3	
6527	ТОЧНОСТЬ	720	16	4	
6528	ГАУБИЦА	720	14	5	
6529	РЕВЕНЬ	720	12	6	
6530	СКАНЕР	720	12	7	
6531	ЗАНОЗА	720	12	8	
6532	СЛОВЕСНОСТЬ	721	22	1	
6533	МОБИЛЬНОСТЬ	721	22	2	
6534	ОЧЕВИДИЦА	721	18	3	
6535	ДОЗИРОВКА	721	18	4	
6536	ПЕССИМИЗМ	721	18	5	
6537	УДАРЕНИЕ	721	16	6	
6538	ОБЕЛИСК	721	14	7	
6539	СОСТРАДАНИЕ	722	22	1	
6540	БИОТОПЛИВО	722	20	2	
6541	ИЗЛУЧАТЕЛЬ	722	20	3	
6542	РАССТРЕЛ	722	16	4	
6543	ЧЕБУРЕК	722	14	5	
6544	ОБСЛУГА	722	14	6	
6545	РАЗЪЕМ	722	12	7	
6546	ТРАТА	722	10	8	
6547	КОЛОНИЗАТОР	723	22	1	
6548	ОПЕРЕЖЕНИЕ	723	20	2	
6549	ФУНДАМЕНТ	723	18	3	
6550	СОРВАНЕЦ	723	16	4	
6551	АРМЯНИН	723	14	5	
6552	ЗОЛОВКА	723	14	6	
6553	АТАМАН	723	12	7	
6554	ЛЕКЦИЯ	723	12	8	
6555	БАЛЮСТРАДА	724	20	1	
6556	ПЕРЕРОСТОК	724	20	2	
6557	ЭМУЛЬГАТОР	724	20	3	
6558	СОСЕДСТВО	724	18	4	
6559	РАБОТЯГА	724	16	5	
6560	ПЛЕСЕНЬ	724	14	6	
6561	ДЕЛЕЦ	724	10	7	
6562	ОБЛОМ	724	10	8	
6563	КОММЕНТАРИЙ	725	22	1	
6564	ФОТОБУМАГА	725	20	2	
6565	ЗЛОВОНИЕ	725	16	3	
6566	ПАТРИЦИЙ	725	16	4	
6567	СНЕГОХОД	725	16	5	
6568	БОТИНОК	725	14	6	
6569	ЭТАЛОН	725	12	7	
6570	АМФОРА	725	12	8	
6571	ОККУЛЬТИЗМ	726	20	1	
6572	СНОТВОРНОЕ	726	20	2	
6573	БРОНТОЗАВР	726	20	3	
6574	ТЮБЕТЕЙКА	726	18	4	
6575	КОМПОСТ	726	14	5	
6576	СКАЧКА	726	12	6	
6577	ДОМИНО	726	12	7	
6578	ПАТОКА	726	12	8	
6579	РЕЖИССУРА	727	18	1	
6580	СТАЦИОНАР	727	18	2	
6581	МЕДПУНКТ	727	16	3	
6582	ОБМАНКА	727	14	4	
6583	ПЯТНИЦА	727	14	5	
6584	КЕМПИНГ	727	14	6	
6585	ПОРУКА	727	12	7	
6586	БУЙВОЛ	727	12	8	
6587	НАБАТ	727	10	9	
6588	ЦЕНЗОР	728	12	1	
6589	МОДЕРН	728	12	2	
6590	ОЛИВКА	728	12	3	
6591	СВАЛКА	728	12	4	
6592	ГЛЫБА	728	10	5	
6593	ГАЗОН	728	10	6	
6594	САМБА	728	10	7	
6595	ШПОРА	728	10	8	
6596	СТРАХ	728	10	9	
6597	ТУМАН	728	10	10	
6598	БОРЕЦ	728	10	11	
6599	МИСКА	728	10	12	
6600	ЦОКОЛЬ	729	12	1	
6601	СЮРТУК	729	12	2	
6602	ПРОГОН	729	12	3	
6603	АЛЬЯНС	729	12	4	
6604	ВОЛЬТ	729	10	5	
6605	ВЫГУЛ	729	10	6	
6606	ОВРАГ	729	10	7	
6607	РУКАВ	729	10	8	
6608	РЕЗНЯ	729	10	9	
6609	СТОЯК	729	10	10	
6610	ВЕЛЮР	729	10	11	
6611	СТАДО	729	10	12	
6612	КАРБОНАД	730	16	1	
6613	ХРАНЕНИЕ	730	16	2	
6614	МАРЦИПАН	730	16	3	
6615	ПЕРЕПИСЬ	730	16	4	
6616	НЕУДАЧА	730	14	5	
6617	РЕНТГЕН	730	14	6	
6618	РУГАНЬ	730	12	7	
6619	КАПРАЛ	730	12	8	
6620	ГОНЧАЯ	730	12	9	
6621	АРХЕОЛОГИЯ	731	20	1	
6622	НОСТАЛЬГИЯ	731	20	2	
6623	ФИЗИОЛОГИЯ	731	20	3	
6624	СЕЙСМОЛОГ	731	18	4	
6625	КОРНЕПЛОД	731	18	5	
6626	УГОЩЕНИЕ	731	16	6	
6627	ПЛАНКТОН	731	16	7	
6628	ПОСТОЯНСТВО	732	22	1	
6629	ХОЛОДИЛЬНИК	732	22	2	
6630	ТЕКУЧЕСТЬ	732	18	3	
6631	ПОРАЖЕНИЕ	732	18	4	
6632	ГРЕБЕШОК	732	16	5	
6633	ИНТУИЦИЯ	732	16	6	
6634	ПЕСЕННИК	732	16	7	
6635	ДИССЕРТАЦИЯ	733	22	1	
6636	ОТОБРАЖЕНИЕ	733	22	2	
6637	АМАЛЬГАМА	733	18	3	
6638	БРЕТЕЛЬКА	733	18	4	
6639	ЭСТРАГОН	733	16	5	
6640	БЕДСТВИЕ	733	16	6	
6641	МУЧИТЕЛЬ	733	16	7	
6642	СПОКОЙСТВИЕ	734	22	1	
6643	СОЧУВСТВИЕ	734	20	2	
6644	ФОТОГРАФИЯ	734	20	3	
6645	НАТЯЖЕНИЕ	734	18	4	
6646	КОРИАНДР	734	16	5	
6647	ЛАБИРИНТ	734	16	6	
6648	ТЕРПЕНИЕ	734	16	7	
6649	ПРИГЛАШЕНИЕ	735	22	1	
6650	БЕЙСБОЛИСТ	735	20	2	
6651	БЕЗДОРОЖЬЕ	735	20	3	
6652	РАСКРОЙКА	735	18	4	
6653	ПРОИЗВОЛ	735	16	5	
6654	ЗАТЕЙНИК	735	16	6	
6655	НАЛАДЧИК	735	16	7	
6656	БЕСКОРЫСТИЕ	736	22	1	
6657	АРТИЛЛЕРИСТ	736	22	2	
6658	ЭКСКАВАТОР	736	20	3	
6659	ОТПЛЫТИЕ	736	16	4	
6660	ЛАСТОЧКА	736	16	5	
6661	ПОРУЧЕНЬ	736	16	6	
6662	БОГАТЫРЬ	736	16	7	
6663	ЭЛЕКТРОСТАНЦИЯ	737	28	1	
6664	ПРОМЕДЛЕНИЕ	737	22	2	
6665	БАКЕНБАРДА	737	20	3	
6666	СТРЕЛОЧНИК	737	20	4	
6667	ЭКИПИРОВКА	737	20	5	
6668	МАГИСТРАТ	737	18	6	
6669	КОНФИСКАЦИЯ	738	22	1	
6670	НЕДВИЖНОСТЬ	738	22	2	
6671	ТЫСЯЧЕЛЕТИЕ	738	22	3	
6672	ПОСЛАБЛЕНИЕ	738	22	4	
6673	БЕЗЛИКОСТЬ	738	20	5	
6674	ФОНОГРАММА	738	20	6	
6675	ГИМНАСТЕРКА	739	22	1	
6676	ОДНОКУРСНИК	739	22	2	
6677	КООРДИНАТОР	739	22	3	
6678	КОНЪЮНКТУРА	739	22	4	
6679	АНТИБИОТИК	739	20	5	
6680	НАКОВАЛЬНЯ	739	20	6	
6681	ВЕЛИКОДУШИЕ	740	22	1	
6682	ВОССОЗДАНИЕ	740	22	2	
6683	ИМПЕРИАЛИСТ	740	22	3	
6684	ПОДМАСТЕРЬЕ	740	22	4	
6685	МЕЖСЕЗОНЬЕ	740	20	5	
6686	ФОТОКАМЕРА	740	20	6	
6687	ПЕРЕКРЕСТЬЕ	741	22	1	
6688	НАВАЖДЕНИЕ	741	20	2	
6689	КЛАВИАТУРА	741	20	3	
6690	АНТУРАЖ	741	14	4	
6691	СТИМУЛ	741	12	5	
6692	КОРТИК	741	12	6	
6693	БАТУТ	741	10	7	
6694	РЕЗУС	741	10	8	
6695	ШПИК	741	8	9	
6696	ЧЕРНИЛЬНИЦА	742	22	1	
6697	ПЕРЕЛИВАНИЕ	742	22	2	
6698	ПОДПЕВАЛА	742	18	3	
6699	ГОЛЫТЬБА	742	16	4	
6700	ИЗДЕРЖКА	742	16	5	
6701	ВЫДАЧА	742	12	6	
6702	МОГИЛА	742	12	7	
6703	БАШКА	742	10	8	
6704	ПРИВЫЧНОСТЬ	743	22	1	
6705	ОЗВУЧИВАНИЕ	743	22	2	
6706	ТРУДОЛЮБИЕ	743	20	3	
6707	ИЗМЕННИЦА	743	18	4	
6708	ВЫРАЖЕНИЕ	743	18	5	
6709	УЦЕНКА	743	12	6	
6710	БЛУД	743	8	7	
6711	УРНА	743	8	8	
6712	ИЗУЧЕННОСТЬ	744	22	1	
6713	СОВРЕМЕННИК	744	22	2	
6714	ТРИПТИХ	744	14	3	
6715	МЕЗОНИН	744	14	4	
6716	СМЕРТЬ	744	12	5	
6717	ТРОЙКА	744	12	6	
6718	ЦИНГА	744	10	7	
6719	КИЛТ	744	8	8	
6720	ФАНТ	744	8	9	
6721	ТЫЛ	744	6	10	
6722	МЕТАМОРФОЗ	745	20	1	
6723	ЗАХВАТЧИЦА	745	20	2	
6724	ВЫЧИСЛЕНИЕ	745	20	3	
6725	ВАРЕНЕЦ	745	14	4	
6726	ДОМЕН	745	10	5	
6727	ФУГАС	745	10	6	
6728	БЫЧОК	745	10	7	
6729	РАДИЙ	745	10	8	
6730	БЛИЦ	745	8	9	
6731	ЯЗЬ	745	6	10	
6732	ТЕПЛООТДАЧА	746	22	1	
6733	ТОТАЛЬНОСТЬ	746	22	2	
6734	МЕДКОМИССИЯ	746	22	3	
6735	КАДРИЛЬ	746	14	4	
6736	КАРБОН	746	12	5	
6737	РАУТ	746	8	6	
6738	СКОЛ	746	8	7	
6739	ПИТА	746	8	8	
6740	ЧИП	746	6	9	
6741	СИГ	746	6	10	
6742	ПРАРОДИТЕЛЬНИЦА	747	30	1	
6743	ВОСПРИИМЧИВОСТЬ	747	30	2	
6744	РАСХОДОВАНИЕ	747	24	3	
6745	УДАЛЕННОСТЬ	747	22	4	
6746	МИКРОКЛИМАТ	747	22	5	
6747	МЕСТОЖИТЕЛЬСТВО	748	30	1	
6748	НЕИЗБЕЖИМОСТЬ	748	26	2	
6749	СГОРБЛЕННОСТЬ	748	26	3	
6750	СОЦИАЛИЗАЦИЯ	748	24	4	
6751	ОТСТРАНЕНИЕ	748	22	5	
6752	ОШТУКАТУРИВАНИЕ	749	30	1	
6753	НЕУСТРОЕННОСТЬ	749	28	2	
6754	ЭЛЕКТРОМАГНИТ	749	26	3	
6755	УГЛЕКИСЛОТА	749	22	4	
6756	ВЫЩИПЫВАНИЕ	749	22	5	
6757	НЕУЗНАВАЕМОСТЬ	750	28	1	
6758	СОСРЕДОТОЧЕНИЕ	750	28	2	
6759	ПРЕЗИДЕНТСТВО	750	26	3	
6760	ПЧЕЛОВОДСТВО	750	24	4	
6761	ГРУППИРОВКА	750	22	5	
6762	САМООБРАЗОВАНИЕ	751	30	1	
6763	ПРИОСТАНОВЛЕНИЕ	751	30	2	
6764	ИНТОКСИКАЦИЯ	751	24	3	
6765	ДОМОХОЗЯЙКА	751	22	4	
6766	РЕПАТРИАЦИЯ	751	22	5	
6767	ЗАШТРИХОВЫВАНИЕ	752	30	1	
6768	КРЮЧКОТВОРСТВО	752	28	2	
6769	ИЗВИЛИСТОСТЬ	752	24	3	
6770	ЛЮБИТЕЛЬНИЦА	752	24	4	
6771	ЧЕСТВОВАНИЕ	752	22	5	
6772	КОНСЕРВИРОВАНИЕ	753	30	1	
6773	ТЕРМОРЕГУЛЯЦИЯ	753	28	2	
6774	ОМОЛАЖИВАНИЕ	753	24	3	
6775	ФАНТАЗЕРСТВО	753	24	4	
6776	ЯСНОВИДЕНИЕ	753	22	5	
6777	ЖЕЛЕЗНОДОРОЖНИК	754	30	1	
6778	ПАТРУЛИРОВАНИЕ	754	28	2	
6779	ЗАВИНЧИВАНИЕ	754	24	3	
6780	ВЫКЛАДЫВАНИЕ	754	24	4	
6781	БАНКРОТСТВО	754	22	5	
6782	ТОРЖЕСТВЕННОСТЬ	755	30	1	
6783	КРОПОТЛИВОСТЬ	755	26	2	
6784	КОНТРАСТНОСТЬ	755	26	3	
6785	ЗЕРКАЛЬНОСТЬ	755	24	4	
6786	СОЕДИНИТЕЛЬ	755	22	5	
6787	МАНИПУЛИРОВАНИЕ	756	30	1	
6788	ВООДУШЕВЛЕНИЕ	756	26	2	
6789	БЕЗДУХОВНОСТЬ	756	26	3	
6790	ШАРЛАТАНСТВО	756	24	4	
6791	МАНИПУЛЯТОР	756	22	5	
6792	ПРОГРЕССИВНОСТЬ	757	30	1	
6793	ФУНДАМЕНТАЛИСТ	757	28	2	
6794	СОСРЕДОТОЧИЕ	757	24	3	
6795	НАДУМАННОСТЬ	757	24	4	
6796	САМООБОРОНА	757	22	5	
6797	НЕПРИСТОЙНОСТЬ	758	28	1	
6798	РАСПЛЮЩИВАНИЕ	758	26	2	
6799	НЕЗАУРЯДНОСТЬ	758	26	3	
6800	ГОЛОСИСТОСТЬ	758	24	4	
6801	УВЕРТЛИВОСТЬ	758	24	5	
6802	БЕЗГРАМОТНОСТЬ	759	28	1	
6803	ТАИНСТВЕННОСТЬ	759	28	2	
6804	ЭНЕРГИЧНОСТЬ	759	24	3	
6805	РАСТЯНУТОСТЬ	759	24	4	
6806	НАИГРАННОСТЬ	759	24	5	
6807	ПРИСПОСОБЛЕНИЕ	760	28	1	
6808	АВТОБИОГРАФИЯ	760	26	2	
6809	ЭЛЕКТРОМОБИЛЬ	760	26	3	
6810	ЗАЧЕРПЫВАНИЕ	760	24	4	
